"Best Solution","Depth","Size","Fitness","Evals","Avg. Fitness","Time (s)"
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2979,602.576,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2980,601.924,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2981,601.924,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2982,600.964,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2983,600.288,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2984,598.953,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2985,598.953,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2986,598.388,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2987,598.388,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2988,598.388,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2989,598.388,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2990,598.388,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2991,598.388,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2992,597.053,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2993,596.098,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2994,596.077,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2995,596.077,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2996,596.077,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2997,594.742,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2998,593.407,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,2999,593.407,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,3000,593.407,
"(+ (+ 2 x) (* (+ 2 x) (+ x x)))",4,11,21,3000,593.407,0.677192
,,,,,,
,,,,,,
"(* (* x (+ x 1)) 3)",4,7,727,1001,1551.99,
"(* (* x (+ x 1)) 3)",4,7,727,1002,1551.38,
"(* (* x (+ x 1)) 3)",4,7,727,1003,1551.28,
"(* (* x (+ x 1)) 3)",4,7,727,1004,1551.28,
"(* (* x (+ x 1)) 3)",4,7,727,1005,1551.11,
"(* (* x (+ x 1)) 3)",4,7,727,1006,1550.96,
"(* (* x (+ x 1)) 3)",4,7,727,1007,1550.63,
"(* (* x (+ x 1)) 3)",4,7,727,1008,1550.46,
"(* (* x (+ x 1)) 3)",4,7,727,1009,1550.39,
"(* (* x (+ x 1)) 3)",4,7,727,1010,1550.1,
"(* (* x (+ x 1)) 3)",4,7,727,1011,1550.1,
"(* (* x (+ x 1)) 3)",4,7,727,1012,1550.08,
"(* (* x (+ x 1)) 3)",4,7,727,1013,1550,
"(* (* x (+ x 1)) 3)",4,7,727,1014,1549.88,
"(* (* x (+ x 1)) 3)",4,7,727,1015,1549.62,
"(* (* x (+ x 1)) 3)",4,7,727,1016,1549.62,
"(* (* x (+ x 1)) 3)",4,7,727,1017,1549.46,
"(* (* x (+ x 1)) 3)",4,7,727,1018,1549.18,
"(* (* x (+ x 1)) 3)",4,7,727,1019,1549.05,
"(* (* x (+ x 1)) 3)",4,7,727,1020,1548.92,
"(* (* x (+ x 1)) 3)",4,7,727,1021,1548.92,
"(* (* x (+ x 1)) 3)",4,7,727,1022,1548.64,
"(* (* x (+ x 1)) 3)",4,7,727,1023,1548.46,
"(* (* x (+ x 1)) 3)",4,7,727,1024,1548.28,
"(* (* x (+ x 1)) 3)",4,7,727,1025,1547.48,
"(* (* x (+ x 1)) 3)",4,7,727,1026,1547.43,
"(* (* x (+ x 1)) 3)",4,7,727,1027,1547.14,
"(* (* x (+ x 1)) 3)",4,7,727,1028,1547.08,
"(* (* x (+ x 1)) 3)",4,7,727,1029,1547.01,
"(* (* x (+ x 1)) 3)",4,7,727,1030,1546.7,
"(* (* x (+ x 1)) 3)",4,7,727,1031,1546.67,
"(* (* x (+ x 1)) 3)",4,7,727,1032,1546.32,
"(* (* x (+ x 1)) 3)",4,7,727,1033,1546.14,
"(* (* x (+ x 1)) 3)",4,7,727,1034,1545.76,
"(* (* x (+ x 1)) 3)",4,7,727,1035,1545.41,
"(* (* x (+ x 1)) 3)",4,7,727,1036,1545.32,
"(* (* x (+ x 1)) 3)",4,7,727,1037,1545,
"(* (* x (+ x 1)) 3)",4,7,727,1038,1545,
"(* (* x (+ x 1)) 3)",4,7,727,1039,1544.65,
"(* (* x (+ x 1)) 3)",4,7,727,1040,1544.65,
"(* (* x (+ x 1)) 3)",4,7,727,1041,1544.58,
"(* (* x (+ x 1)) 3)",4,7,727,1042,1544.53,
"(* (* x (+ x 1)) 3)",4,7,727,1043,1544.38,
"(* (* x (+ x 1)) 3)",4,7,727,1044,1544,
"(* (* x (+ x 1)) 3)",4,7,727,1045,1543.71,
"(* (* x (+ x 1)) 3)",4,7,727,1046,1543.51,
"(* (* x (+ x 1)) 3)",4,7,727,1047,1543.12,
"(* (* x (+ x 1)) 3)",4,7,727,1048,1543.04,
"(* (* x (+ x 1)) 3)",4,7,727,1049,1542.71,
"(* (* x (+ x 1)) 3)",4,7,727,1050,1542.66,
"(* (* x (+ x 1)) 3)",4,7,727,1051,1542.32,
"(* (* x (+ x 1)) 3)",4,7,727,1052,1542.32,
"(* (* x (+ x 1)) 3)",4,7,727,1053,1541.97,
"(* (* x (+ x 1)) 3)",4,7,727,1054,1541.9,
"(* (* x (+ x 1)) 3)",4,7,727,1055,1541.69,
"(* (* x (+ x 1)) 3)",4,7,727,1056,1541.31,
"(* (* x (+ x 1)) 3)",4,7,727,1057,1541.26,
"(* (* x (+ x 1)) 3)",4,7,727,1058,1541.17,
"(* (* x (+ x 1)) 3)",4,7,727,1059,1541.09,
"(* (* x (+ x 1)) 3)",4,7,727,1060,1540.94,
"(* (* x (+ x 1)) 3)",4,7,727,1061,1540.92,
"(* (* x (+ x 1)) 3)",4,7,727,1062,1540.72,
"(* (* x (+ x 1)) 3)",4,7,727,1063,1540.58,
"(* (* x (+ x 1)) 3)",4,7,727,1064,1540.58,
"(* (* x (+ x 1)) 3)",4,7,727,1065,1540.41,
"(* (* x (+ x 1)) 3)",4,7,727,1066,1540.41,
"(* (* x (+ x 1)) 3)",4,7,727,1067,1540.33,
"(* (* x (+ x 1)) 3)",4,7,727,1068,1540.29,
"(* (* x (+ x 1)) 3)",4,7,727,1069,1539.94,
"(* (* x (+ x 1)) 3)",4,7,727,1070,1539.71,
"(* (* x (+ x 1)) 3)",4,7,727,1071,1539.54,
"(* (* x (+ x 1)) 3)",4,7,727,1072,1539.47,
"(* (* x (+ x 1)) 3)",4,7,727,1073,1539.27,
"(* (* x (+ x 1)) 3)",4,7,727,1074,1539.18,
"(* (* x (+ x 1)) 3)",4,7,727,1075,1539.18,
"(* (* x (+ x 1)) 3)",4,7,727,1076,1539.18,
"(* (* x (+ x 1)) 3)",4,7,727,1077,1538.82,
"(* (* x (+ x 1)) 3)",4,7,727,1078,1538.65,
"(* (* x (+ x 1)) 3)",4,7,727,1079,1538.57,
"(* (* x (+ x 1)) 3)",4,7,727,1080,1538.44,
"(* (* x (+ x 1)) 3)",4,7,727,1081,1538.38,
"(* (* x (+ x 1)) 3)",4,7,727,1082,1538.28,
"(* (* x (+ x 1)) 3)",4,7,727,1083,1537.96,
"(* (* x (+ x 1)) 3)",4,7,727,1084,1537.75,
"(* (* x (+ x 1)) 3)",4,7,727,1085,1537.69,
"(* (* x (+ x 1)) 3)",4,7,727,1086,1537.57,
"(* (* x (+ x 1)) 3)",4,7,727,1087,1537.19,
"(* (* x (+ x 1)) 3)",4,7,727,1088,1536.81,
"(* (* x (+ x 1)) 3)",4,7,727,1089,1536.6,
"(* (* x (+ x 1)) 3)",4,7,727,1090,1536.24,
"(* (* x (+ x 1)) 3)",4,7,727,1091,1536.24,
"(* (* x (+ x 1)) 3)",4,7,727,1092,1535.96,
"(* (* x (+ x 1)) 3)",4,7,727,1093,1535.61,
"(* (* x (+ x 1)) 3)",4,7,727,1094,1535.23,
"(* (* x (+ x 1)) 3)",4,7,727,1095,1535.23,
"(* (* x (+ x 1)) 2)",4,7,333,1096,1533.96,
"(* (* x (+ x 1)) 2)",4,7,333,1097,1533.96,
"(* (* x (+ x 1)) 2)",4,7,333,1098,1533.88,
"(* (* x (+ x 1)) 2)",4,7,333,1099,1533.63,
"(* (* x (+ x 1)) 2)",4,7,333,1100,1533.39,
"(* (* x (+ x 1)) 2)",4,7,333,1101,1533.3,
"(* (* x (+ x 1)) 2)",4,7,333,1102,1533.25,
"(* (* x (+ x 1)) 2)",4,7,333,1103,1533.25,
"(* (* x (+ x 1)) 2)",4,7,333,1104,1533.1,
"(* (* x (+ x 1)) 2)",4,7,333,1105,1532.81,
"(* (* x (+ x 1)) 2)",4,7,333,1106,1532.56,
"(* (* x (+ x 1)) 2)",4,7,333,1107,1532.56,
"(* (* x (+ x 1)) 2)",4,7,333,1108,1532.36,
"(* (* x (+ x 1)) 2)",4,7,333,1109,1532.19,
"(* (* x (+ x 1)) 2)",4,7,333,1110,1531.94,
"(* (* x (+ x 1)) 2)",4,7,333,1111,1531.59,
"(* (* x (+ x 1)) 2)",4,7,333,1112,1531.51,
"(* (* x (+ x 1)) 2)",4,7,333,1113,1531.31,
"(* (* x (+ x 1)) 2)",4,7,333,1114,1531.23,
"(* (* x (+ x 1)) 2)",4,7,333,1115,1531.11,
"(* (* x (+ x 1)) 2)",4,7,333,1116,1530.97,
"(* (* x (+ x 1)) 2)",4,7,333,1117,1530.88,
"(* (* x (+ x 1)) 2)",4,7,333,1118,1530.8,
"(* (* x (+ x 1)) 2)",4,7,333,1119,1530.76,
"(* (* x (+ x 1)) 2)",4,7,333,1120,1530.56,
"(* (* x (+ x 1)) 2)",4,7,333,1121,1530.5,
"(* (* x (+ x 1)) 2)",4,7,333,1122,1530.13,
"(* (* x (+ x 1)) 2)",4,7,333,1123,1530.09,
"(* (* x (+ x 1)) 2)",4,7,333,1124,1529.99,
"(* (* x (+ x 1)) 2)",4,7,333,1125,1529.65,
"(* (* x (+ x 1)) 2)",4,7,333,1126,1529.65,
"(* (* x (+ x 1)) 2)",4,7,333,1127,1529.48,
"(* (* x (+ x 1)) 2)",4,7,333,1128,1529.48,
"(* (* x (+ x 1)) 2)",4,7,333,1129,1529.28,
"(* (* x (+ x 1)) 2)",4,7,333,1130,1529.23,
"(* (* x (+ x 1)) 2)",4,7,333,1131,1529.12,
"(* (* x (+ x 1)) 2)",4,7,333,1132,1528.93,
"(* (* x (+ x 1)) 2)",4,7,333,1133,1528.57,
"(* (* x (+ x 1)) 2)",4,7,333,1134,1528.51,
"(* (* x (+ x 1)) 2)",4,7,333,1135,1528.42,
"(* (* x (+ x 1)) 2)",4,7,333,1136,1528.42,
"(* (* x (+ x 1)) 2)",4,7,333,1137,1528.09,
"(* (* x (+ x 1)) 2)",4,7,333,1138,1528.01,
"(* (* x (+ x 1)) 2)",4,7,333,1139,1527.91,
"(* (* x (+ x 1)) 2)",4,7,333,1140,1527.84,
"(* (* x (+ x 1)) 2)",4,7,333,1141,1527.75,
"(* (* x (+ x 1)) 2)",4,7,333,1142,1527.37,
"(* (* x (+ x 1)) 2)",4,7,333,1143,1527.16,
"(* (* x (+ x 1)) 2)",4,7,333,1144,1527.09,
"(* (* x (+ x 1)) 2)",4,7,333,1145,1526.87,
"(* (* x (+ x 1)) 2)",4,7,333,1146,1526.59,
"(* (* x (+ x 1)) 2)",4,7,333,1147,1526.31,
"(* (* x (+ x 1)) 2)",4,7,333,1148,1525.55,
"(* (* x (+ x 1)) 2)",4,7,333,1149,1525.43,
"(* (* x (+ x 1)) 2)",4,7,333,1150,1525.15,
"(* (* x (+ x 1)) 2)",4,7,333,1151,1525.09,
"(* (* x (+ x 1)) 2)",4,7,333,1152,1524.92,
"(* (* x (+ x 1)) 2)",4,7,333,1153,1524.54,
"(* (* x (+ x 1)) 2)",4,7,333,1154,1524.46,
"(* (* x (+ x 1)) 2)",4,7,333,1155,1524.17,
"(* (* x (+ x 1)) 2)",4,7,333,1156,1523.97,
"(* (* x (+ x 1)) 2)",4,7,333,1157,1523.72,
"(* (* x (+ x 1)) 2)",4,7,333,1158,1523.58,
"(* (* x (+ x 1)) 2)",4,7,333,1159,1523.2,
"(* (* x (+ x 1)) 2)",4,7,333,1160,1523.15,
"(* (* x (+ x 1)) 2)",4,7,333,1161,1523.15,
"(* (* x (+ x 1)) 2)",4,7,333,1162,1523.07,
"(* (* x (+ x 1)) 2)",4,7,333,1163,1522.98,
"(* (* x (+ x 1)) 2)",4,7,333,1164,1522.92,
"(* (* x (+ x 1)) 2)",4,7,333,1165,1522.73,
"(* (* x (+ x 1)) 2)",4,7,333,1166,1522.62,
"(* (* x (+ x 1)) 2)",4,7,333,1167,1522.62,
"(* (* x (+ x 1)) 2)",4,7,333,1168,1522.51,
"(* (* x (+ x 1)) 2)",4,7,333,1169,1522.13,
"(* (* x (+ x 1)) 2)",4,7,333,1170,1521.82,
"(* (* x (+ x 1)) 2)",4,7,333,1171,1521.76,
"(* (* x (+ x 1)) 2)",4,7,333,1172,1521.55,
"(* (* x (+ x 1)) 2)",4,7,333,1173,1521.47,
"(* (* x (+ x 1)) 2)",4,7,333,1174,1521.47,
"(* (* x (+ x 1)) 2)",4,7,333,1175,1521.36,
"(* (* x (+ x 1)) 2)",4,7,333,1176,1521.36,
"(* (* x (+ x 1)) 2)",4,7,333,1177,1521.01,
"(* (* x (+ x 1)) 2)",4,7,333,1178,1520.96,
"(* (* x (+ x 1)) 2)",4,7,333,1179,1519.69,
"(* (* x (+ x 1)) 2)",4,7,333,1180,1519.34,
"(* (* x (+ x 1)) 2)",4,7,333,1181,1519.21,
"(* (* x (+ x 1)) 2)",4,7,333,1182,1519.12,
"(* (* x (+ x 1)) 2)",4,7,333,1183,1519.12,
"(* (* x (+ x 1)) 2)",4,7,333,1184,1519.12,
"(* (* x (+ x 1)) 2)",4,7,333,1185,1518.72,
"(* (* x (+ x 1)) 2)",4,7,333,1186,1518.72,
"(* (* x (+ x 1)) 2)",4,7,333,1187,1518.4,
"(* (* x (+ x 1)) 2)",4,7,333,1188,1518.08,
"(* (* x (+ x 1)) 2)",4,7,333,1189,1517.7,
"(* (* x (+ x 1)) 2)",4,7,333,1190,1517.7,
"(* (* x (+ x 1)) 2)",4,7,333,1191,1517.7,
"(* (* x (+ x 1)) 2)",4,7,333,1192,1517.3,
"(* (* x (+ x 1)) 2)",4,7,333,1193,1516.97,
"(* (* x (+ x 1)) 2)",4,7,333,1194,1516.74,
"(* (* x (+ x 1)) 2)",4,7,333,1195,1516.64,
"(* (* x (+ x 1)) 2)",4,7,333,1196,1516.43,
"(* (* x (+ x 1)) 2)",4,7,333,1197,1516.07,
"(* (* x (+ x 1)) 2)",4,7,333,1198,1515.74,
"(* (* x (+ x 1)) 2)",4,7,333,1199,1515.74,
"(* (* x (+ x 1)) 2)",4,7,333,1200,1515.68,
"(* (* x (+ x 1)) 2)",4,7,333,1201,1515.32,
"(* (* x (+ x 1)) 2)",4,7,333,1202,1515.32,
"(* (* x (+ x 1)) 2)",4,7,333,1203,1515.2,
"(* (* x (+ x 1)) 2)",4,7,333,1204,1515.2,
"(* (* x (+ x 1)) 2)",4,7,333,1205,1515.07,
"(* (* x (+ x 1)) 2)",4,7,333,1206,1515.07,
"(* (* x (+ x 1)) 2)",4,7,333,1207,1515.03,
"(* (* x (+ x 1)) 2)",4,7,333,1208,1514.78,
"(* (* x (+ x 1)) 2)",4,7,333,1209,1514.58,
"(* (* x (+ x 1)) 2)",4,7,333,1210,1514.2,
"(* (* x (+ x 1)) 2)",4,7,333,1211,1514.2,
"(* (* x (+ x 1)) 2)",4,7,333,1212,1513.91,
"(* (* x (+ x 1)) 2)",4,7,333,1213,1513.68,
"(* (* x (+ x 1)) 2)",4,7,333,1214,1513.33,
"(* (* x (+ x 1)) 2)",4,7,333,1215,1513.27,
"(* (* x (+ x 1)) 2)",4,7,333,1216,1513.27,
"(* (* x (+ x 1)) 2)",4,7,333,1217,1512.94,
"(* (* x (+ x 1)) 2)",4,7,333,1218,1512.85,
"(* (* x (+ x 1)) 2)",4,7,333,1219,1512.54,
"(* (* x (+ x 1)) 2)",4,7,333,1220,1512.49,
"(* (* x (+ x 1)) 2)",4,7,333,1221,1512.32,
"(* (* x (+ x 1)) 2)",4,7,333,1222,1511.94,
"(* (* x (+ x 1)) 2)",4,7,333,1223,1511.57,
"(* (* x (+ x 1)) 2)",4,7,333,1224,1511.24,
"(* (* x (+ x 1)) 2)",4,7,333,1225,1511.24,
"(* (* x (+ x 1)) 2)",4,7,333,1226,1510.37,
"(* (* x (+ x 1)) 2)",4,7,333,1227,1509.99,
"(* (* x (+ x 1)) 2)",4,7,333,1228,1509.99,
"(* (* x (+ x 1)) 2)",4,7,333,1229,1509.64,
"(* (* x (+ x 1)) 2)",4,7,333,1230,1509.5,
"(* (* x (+ x 1)) 2)",4,7,333,1231,1509.21,
"(* (* x (+ x 1)) 2)",4,7,333,1232,1508.9,
"(* (* x (+ x 1)) 2)",4,7,333,1233,1508.52,
"(* (* x (+ x 1)) 2)",4,7,333,1234,1508.44,
"(* (* x (+ x 1)) 2)",4,7,333,1235,1508.4,
"(* (* x (+ x 1)) 2)",4,7,333,1236,1507.58,
"(* (* x (+ x 1)) 2)",4,7,333,1237,1507.26,
"(* (* x (+ x 1)) 2)",4,7,333,1238,1506.9,
"(* (* x (+ x 1)) 2)",4,7,333,1239,1506.73,
"(* (* x (+ x 1)) 2)",4,7,333,1240,1506.41,
"(* (* x (+ x 1)) 2)",4,7,333,1241,1506.21,
"(* (* x (+ x 1)) 2)",4,7,333,1242,1505.89,
"(* (* x (+ x 1)) 2)",4,7,333,1243,1505.53,
"(* (* x (+ x 1)) 2)",4,7,333,1244,1505.53,
"(* (* x (+ x 1)) 2)",4,7,333,1245,1505.49,
"(* (* x (+ x 1)) 2)",4,7,333,1246,1505.2,
"(* (* x (+ x 1)) 2)",4,7,333,1247,1504.97,
"(* (* x (+ x 1)) 2)",4,7,333,1248,1504.97,
"(* (* x (+ x 1)) 2)",4,7,333,1249,1504.71,
"(* (* x (+ x 1)) 2)",4,7,333,1250,1504.61,
"(* (* x (+ x 1)) 2)",4,7,333,1251,1504.54,
"(* (* x (+ x 1)) 2)",4,7,333,1252,1504.54,
"(* (* x (+ x 1)) 2)",4,7,333,1253,1504.33,
"(* (* x (+ x 1)) 2)",4,7,333,1254,1504.28,
"(* (* x (+ x 1)) 2)",4,7,333,1255,1504.28,
"(* (* x (+ x 1)) 2)",4,7,333,1256,1504.02,
"(* (* x (+ x 1)) 2)",4,7,333,1257,1503.7,
"(* (* x (+ x 1)) 2)",4,7,333,1258,1503.4,
"(* (* x (+ x 1)) 2)",4,7,333,1259,1503.3,
"(* (* x (+ x 1)) 2)",4,7,333,1260,1503.3,
"(* (* x (+ x 1)) 2)",4,7,333,1261,1503.3,
"(* (* x (+ x 1)) 2)",4,7,333,1262,1502.93,
"(* (* x (+ x 1)) 2)",4,7,333,1263,1502.83,
"(* (* x (+ x 1)) 2)",4,7,333,1264,1502.53,
"(* (* x (+ x 1)) 2)",4,7,333,1265,1502.53,
"(* (* x (+ x 1)) 2)",4,7,333,1266,1502.51,
"(* (* x (+ x 1)) 2)",4,7,333,1267,1502.51,
"(* (* x (+ x 1)) 2)",4,7,333,1268,1502.51,
"(* (* x (+ x 1)) 2)",4,7,333,1269,1502.13,
"(* (* x (+ x 1)) 2)",4,7,333,1270,1502.05,
"(* (* x (+ x 1)) 2)",4,7,333,1271,1501.72,
"(* (* x (+ x 1)) 2)",4,7,333,1272,1501.72,
"(* (* x (+ x 1)) 2)",4,7,333,1273,1501.37,
"(* (* x (+ x 1)) 2)",4,7,333,1274,1501.2,
"(* (* x (+ x 1)) 2)",4,7,333,1275,1500.84,
"(* (* x (+ x 1)) 2)",4,7,333,1276,1500.84,
"(* (* x (+ x 1)) 2)",4,7,333,1277,1500.57,
"(* (* x (+ x 1)) 2)",4,7,333,1278,1500.27,
"(* (* x (+ x 1)) 2)",4,7,333,1279,1499.92,
"(* (* x (+ x 1)) 2)",4,7,333,1280,1499.55,
"(* (* x (+ x 1)) 2)",4,7,333,1281,1499.2,
"(* (* x (+ x 1)) 2)",4,7,333,1282,1499.2,
"(* (* x (+ x 1)) 2)",4,7,333,1283,1499.12,
"(* (* x (+ x 1)) 2)",4,7,333,1284,1498.74,
"(* (* x (+ x 1)) 2)",4,7,333,1285,1498.51,
"(* (* x (+ x 1)) 2)",4,7,333,1286,1498.43,
"(* (* x (+ x 1)) 2)",4,7,333,1287,1498.41,
"(* (* x (+ x 1)) 2)",4,7,333,1288,1498.41,
"(* (* x (+ x 1)) 2)",4,7,333,1289,1498.34,
"(* (* x (+ x 1)) 2)",4,7,333,1290,1498.26,
"(* (* x (+ x 1)) 2)",4,7,333,1291,1498.26,
"(* (* x (+ x 1)) 2)",4,7,333,1292,1498.2,
"(* (* x (+ x 1)) 2)",4,7,333,1293,1497.44,
"(* (* x (+ x 1)) 2)",4,7,333,1294,1497.4,
"(* (* x (+ x 1)) 2)",4,7,333,1295,1497.4,
"(* (* x (+ x 1)) 2)",4,7,333,1296,1497.4,
"(* (* x (+ x 1)) 2)",4,7,333,1297,1497.18,
"(* (* x (+ x 1)) 2)",4,7,333,1298,1497.14,
"(* (* x (+ x 1)) 2)",4,7,333,1299,1496.28,
"(* (* x (+ x 1)) 2)",4,7,333,1300,1496.15,
"(* (* x (+ x 1)) 2)",4,7,333,1301,1495.86,
"(* (* x (+ x 1)) 2)",4,7,333,1302,1495.8,
"(* (* x (+ x 1)) 2)",4,7,333,1303,1495.05,
"(* (* x (+ x 1)) 2)",4,7,333,1304,1494.67,
"(* (* x (+ x 1)) 2)",4,7,333,1305,1494.38,
"(* (* x (+ x 1)) 2)",4,7,333,1306,1493.58,
"(* (* x (+ x 1)) 2)",4,7,333,1307,1493.21,
"(* (* x (+ x 1)) 2)",4,7,333,1308,1492.94,
"(* (* x (+ x 1)) 2)",4,7,333,1309,1492.58,
"(* (* x (+ x 1)) 2)",4,7,333,1310,1492.37,
"(* (* x (+ x 1)) 2)",4,7,333,1311,1492,
"(* (* x (+ x 1)) 2)",4,7,333,1312,1492,
"(* (* x (+ x 1)) 2)",4,7,333,1313,1491.94,
"(* (* x (+ x 1)) 2)",4,7,333,1314,1491.89,
"(* (* x (+ x 1)) 2)",4,7,333,1315,1491.81,
"(* (* x (+ x 1)) 2)",4,7,333,1316,1491.81,
"(* (* x (+ x 1)) 2)",4,7,333,1317,1491.67,
"(* (* x (+ x 1)) 2)",4,7,333,1318,1490.89,
"(* (* x (+ x 1)) 2)",4,7,333,1319,1490.89,
"(* (* x (+ x 1)) 2)",4,7,333,1320,1490.89,
"(* (* x (+ x 1)) 2)",4,7,333,1321,1490.83,
"(* (* x (+ x 1)) 2)",4,7,333,1322,1490.83,
"(* (* x (+ x 1)) 2)",4,7,333,1323,1490.83,
"(* (* x (+ x 1)) 2)",4,7,333,1324,1490.01,
"(* (* x (+ x 1)) 2)",4,7,333,1325,1490.01,
"(* (* x (+ x 1)) 2)",4,7,333,1326,1489.94,
"(* (* x (+ x 1)) 2)",4,7,333,1327,1489.74,
"(* (* x (+ x 1)) 2)",4,7,333,1328,1489.74,
"(* (* x (+ x 1)) 2)",4,7,333,1329,1489.46,
"(* (* x (+ x 1)) 2)",4,7,333,1330,1489.09,
"(* (* x (+ x 1)) 2)",4,7,333,1331,1488.96,
"(* (* x (+ x 1)) 2)",4,7,333,1332,1488.56,
"(* (* x (+ x 1)) 2)",4,7,333,1333,1488.38,
"(* (* x (+ x 1)) 2)",4,7,333,1334,1488.1,
"(* (* x (+ x 1)) 2)",4,7,333,1335,1487.33,
"(* (* x (+ x 1)) 2)",4,7,333,1336,1487.31,
"(* (* x (+ x 1)) 2)",4,7,333,1337,1487.24,
"(* (* x (+ x 1)) 2)",4,7,333,1338,1487.24,
"(* (* x (+ x 1)) 2)",4,7,333,1339,1486.89,
"(* (* x (+ x 1)) 2)",4,7,333,1340,1486.06,
"(* (* x (+ x 1)) 2)",4,7,333,1341,1486.01,
"(* (* x (+ x 1)) 2)",4,7,333,1342,1486.01,
"(* (* x (+ x 1)) 2)",4,7,333,1343,1486.01,
"(* (* x (+ x 1)) 2)",4,7,333,1344,1485.93,
"(* (* x (+ x 1)) 2)",4,7,333,1345,1485.88,
"(* (* x (+ x 1)) 2)",4,7,333,1346,1485.56,
"(* (* x (+ x 1)) 2)",4,7,333,1347,1485.41,
"(* (* x (+ x 1)) 2)",4,7,333,1348,1484.36,
"(* (* x (+ x 1)) 2)",4,7,333,1349,1484.18,
"(* (* x (+ x 1)) 2)",4,7,333,1350,1484.1,
"(* (* x (+ x 1)) 2)",4,7,333,1351,1483.92,
"(* (* x (+ x 1)) 2)",4,7,333,1352,1483.92,
"(* (* x (+ x 1)) 2)",4,7,333,1353,1483.12,
"(* (* x (+ x 1)) 2)",4,7,333,1354,1482.95,
"(* (* x (+ x 1)) 2)",4,7,333,1355,1482.93,
"(* (* x (+ x 1)) 2)",4,7,333,1356,1482.85,
"(* (* x (+ x 1)) 2)",4,7,333,1357,1482.04,
"(* (* x (+ x 1)) 2)",4,7,333,1358,1482.04,
"(* (* x (+ x 1)) 2)",4,7,333,1359,1482.04,
"(* (* x (+ x 1)) 2)",4,7,333,1360,1481.98,
"(* (* x (+ x 1)) 2)",4,7,333,1361,1481.91,
"(* (* x (+ x 1)) 2)",4,7,333,1362,1481.54,
"(* (* x (+ x 1)) 2)",4,7,333,1363,1480.74,
"(* (* x (+ x 1)) 2)",4,7,333,1364,1480.74,
"(* (* x (+ x 1)) 2)",4,7,333,1365,1480.67,
"(* (* x (+ x 1)) 2)",4,7,333,1366,1479.86,
"(* (* x (+ x 1)) 2)",4,7,333,1367,1479.5,
"(* (* x (+ x 1)) 2)",4,7,333,1368,1478.67,
"(* (* x (+ x 1)) 2)",4,7,333,1369,1477.84,
"(* (* x (+ x 1)) 2)",4,7,333,1370,1477.84,
"(* (* x (+ x 1)) 2)",4,7,333,1371,1477.49,
"(* (* x (+ x 1)) 2)",4,7,333,1372,1476.69,
"(* (* x (+ x 1)) 2)",4,7,333,1373,1476.66,
"(* (* x (+ x 1)) 2)",4,7,333,1374,1476.66,
"(* (* x (+ x 1)) 2)",4,7,333,1375,1476.36,
"(* (* x (+ x 1)) 2)",4,7,333,1376,1476.36,
"(* (* x (+ x 1)) 2)",4,7,333,1377,1475.57,
"(* (* x (+ x 1)) 2)",4,7,333,1378,1475.3,
"(* (* x (+ x 1)) 2)",4,7,333,1379,1475.22,
"(* (* x (+ x 1)) 2)",4,7,333,1380,1475.22,
"(* (* x (+ x 1)) 2)",4,7,333,1381,1474.86,
"(* (* x (+ x 1)) 2)",4,7,333,1382,1474.03,
"(* (* x (+ x 1)) 2)",4,7,333,1383,1473.28,
"(* (* x (+ x 1)) 2)",4,7,333,1384,1473.28,
"(* (* x (+ x 1)) 2)",4,7,333,1385,1473.28,
"(* (* x (+ x 1)) 2)",4,7,333,1386,1472.55,
"(* (* x (+ x 1)) 2)",4,7,333,1387,1471.81,
"(* (* x (+ x 1)) 2)",4,7,333,1388,1471.81,
"(* (* x (+ x 1)) 2)",4,7,333,1389,1471.48,
"(* (* x (+ x 1)) 2)",4,7,333,1390,1471.32,
"(* (* x (+ x 1)) 2)",4,7,333,1391,1471.32,
"(* (* x (+ x 1)) 2)",4,7,333,1392,1470.49,
